Epoch,Training Loss,Validation Loss,Alpha
1,1.862866251690443,1.089682664982108,0.5
2,0.674414351097373,0.5095772111138632,0.5
3,0.44213148708953415,0.3530916463497073,0.5
4,0.36146790579307914,0.21027887427183084,0.5
5,0.30071018592909327,0.24125837707935377,0.5
6,0.25399359400535737,0.3143395703632471,0.5
7,0.23219543182572652,0.19669022381652232,0.5
8,0.21029393141006314,0.23598974738703218,0.5
9,0.19511662075339362,0.14940257717876934,0.5
10,0.18500922347397306,0.12077991152398808,0.5
11,0.17069003349819847,0.13797794539741307,0.5
12,0.14483433891694214,0.08544187199237735,0.5
13,0.13170369371425275,0.06990250594545762,0.5
14,0.11325199826902081,0.08538597301298449,0.5
15,0.14108841021133717,0.12827868488249045,0.5
16,0.10244931302271611,0.09283318281671855,0.5
17,0.11676884096029193,0.21648117708865294,0.5
18,0.10170861924023822,0.051211468371844225,0.5
19,0.10755906429921472,0.06599330189529547,0.5
20,0.09093635274573814,0.07903303874028457,0.5
21,0.08355604436811666,0.07006085031492593,0.5
22,0.0677014398042026,0.055999977685521944,0.5
23,0.06895302897319197,0.08466296531260013,0.5
24,0.07722557894668954,0.20791304854589493,0.5
25,0.07079033822709219,0.07052851433887385,0.5
26,0.06205510692346061,0.04893277666888871,0.5
27,0.06311151980162533,0.053142245702965316,0.5
28,0.05706011762539315,0.05831553261228945,0.5
29,0.06087956406652581,0.044007121495155316,0.5
30,0.055293260164948746,0.07450151878468649,0.5
31,0.048661076138878975,0.06189604856718202,0.5
32,0.06382003003449807,0.08002492466908988,0.5
33,0.05440353845370673,0.05551619689375552,0.5
34,0.04963396029102854,0.04241666347939023,0.5
35,0.040425403151921065,0.08997774308298304,0.5
36,0.05164978028773222,0.07299221445898374,0.5
37,0.054467517963805515,0.05153587484166438,0.5
38,0.05286659455078459,0.05110717240124021,0.5
39,0.04263793486901451,0.047894518554879376,0.5
40,0.0482216343150994,0.0907049353867309,0.5
41,0.035619046415884564,0.041091465311961485,0.5
42,0.03630945420970187,0.0346669505836258,0.5
43,0.03184002799978263,0.04584946620789408,0.5
44,0.041657868022678506,0.03876994522834139,0.5
45,0.029085314024488853,0.04352142895713346,0.5
46,0.022238223272955132,0.04106254245658462,0.5
47,0.03086626472711011,0.04211232872515021,0.5
48,0.04009396699555002,0.03775967742613555,0.5
49,0.029928487052512897,0.04633356003641682,0.5
50,0.04464727695327425,0.04437285604098877,0.5
51,0.034551551471312725,0.037081560921898585,0.5
52,0.025795760591579384,0.04469153736981964,0.5
53,0.023507627233020897,0.05535212723666201,0.5
54,0.014936573174917464,0.03283785481384426,0.5
55,0.010010608688313622,0.03106259090894783,0.5
56,0.009951578945647058,0.029599420782814863,0.5
57,0.008378233438422688,0.031202710680461383,0.5
58,0.00723903822011401,0.03182795760739557,0.5
59,0.008364635925851004,0.03228256063304671,0.5
60,0.005363063710311233,0.030563239952848667,0.5
61,0.004686956307485288,0.030318235372845285,0.5
62,0.005205769449618623,0.033619832456871904,0.5
63,0.0057697400713994625,0.031108316030406778,0.5
64,0.004905639055285191,0.031171088428316073,0.5
65,0.0050053532574756265,0.03329280993801276,0.5
66,0.004177628568817623,0.03309062860073535,0.5
67,0.005286447355489187,0.03362644258030699,0.5
68,0.005321262868291828,0.031842785098323535,0.5
69,0.004889410118224522,0.03378735171959095,0.5
70,0.004131994628297371,0.0325191949817519,0.5
71,0.005417548992595267,0.03334907819829675,0.5
72,0.005332542889444212,0.032620548468773006,0.5
73,0.004050451593367291,0.032174740920984116,0.5
74,0.004195187090514336,0.033073196337521274,0.5
75,0.005822048997262839,0.0344633168549514,0.5
76,0.0038583724679652773,0.03177281885467003,0.5
