Epoch,Training Loss,Validation Loss,Alpha,Lambda Weight Lvl 1,Lambda Weight Lvl 2,Lambda Weight Lvl 3,Lambda Weight Lvl 4
1,6.585792795923732,5.191909766837254,0.0,1.0,1.0,1.0,1.0
2,5.008405791833097,4.380368612756665,0.0,1.0,1.0,1.0,1.0
3,4.461148190818377,3.9372462082229203,0.0,1.0,1.0,1.0,1.0
4,4.168650323112539,3.772525636141732,0.0,1.0,1.0,1.0,1.0
5,4.026364976927738,3.6072854827714447,0.0,1.0,1.0,1.0,1.0
6,3.889960266599719,3.5216433485882392,0.0,1.0,1.0,1.0,1.0
7,3.7806894947218415,3.4385983823929855,0.0,1.0,1.0,1.0,1.0
8,3.640821728130315,3.335238729147303,0.0,1.0,1.0,1.0,1.0
9,3.5722758677981843,3.3061097656320406,0.0,1.0,1.0,1.0,1.0
10,3.5039591073189804,3.2045050395415133,0.0,1.0,1.0,1.0,1.0
11,3.4283673891285122,3.158711753435583,0.0,1.0,1.0,1.0,1.0
12,3.334533143363543,3.0907202907056615,0.0,1.0,1.0,1.0,1.0
13,3.2812985769854297,3.017598715404536,0.0,1.0,1.0,1.0,1.0
14,3.203244479710624,2.9282386250943944,0.0,1.0,1.0,1.0,1.0
15,3.137033722944708,2.8164201446827626,0.0,1.0,1.0,1.0,1.0
16,3.065620112739153,2.81178553032395,0.0,1.0,1.0,1.0,1.0
17,2.997913820631552,2.7939573282363432,0.0,1.0,1.0,1.0,1.0
18,2.9314952692729515,2.711098304530918,0.0,1.0,1.0,1.0,1.0
19,2.8767940538041543,2.6762570494773406,0.0,1.0,1.0,1.0,1.0
20,2.86349268527639,2.6638117004560944,0.0,1.0,1.0,1.0,1.0
21,2.6272149362020043,2.549693684849963,0.0,1.0,1.0,1.0,1.0
22,2.5594494658828584,2.523556519674775,0.0,1.0,1.0,1.0,1.0
23,2.5132973454142578,2.5065756436162347,0.0,1.0,1.0,1.0,1.0
24,2.4853858807742997,2.504595030874214,0.0,1.0,1.0,1.0,1.0
25,2.463456700312211,2.4996819168129223,0.0,1.0,1.0,1.0,1.0
26,2.455605808120446,2.4833774814669716,0.0,1.0,1.0,1.0,1.0
27,2.4230892382212135,2.4857130114664168,0.0,1.0,1.0,1.0,1.0
28,2.3980383904988334,2.478122406357887,0.0,1.0,1.0,1.0,1.0
29,2.3861227923591666,2.4651952845938254,0.0,1.0,1.0,1.0,1.0
30,2.3579061355366804,2.4699853804687524,0.0,1.0,1.0,1.0,1.0
31,2.3540360695563707,2.474315730717358,0.0,1.0,1.0,1.0,1.0
32,2.3183988360750596,2.464193735346698,0.0,1.0,1.0,1.0,1.0
33,2.3233159588487355,2.4737195598599095,0.0,1.0,1.0,1.0,1.0
34,2.298084432246701,2.45098088131655,0.0,1.0,1.0,1.0,1.0
35,2.2905597628763057,2.444932075954924,0.0,1.0,1.0,1.0,1.0
36,2.2632956132792788,2.448874246354071,0.0,1.0,1.0,1.0,1.0
37,2.22456354482862,2.4558117413680827,0.0,1.0,1.0,1.0,1.0
38,2.213723069469401,2.438983787626228,0.0,1.0,1.0,1.0,1.0
39,2.215399848934788,2.4534757681340977,0.0,1.0,1.0,1.0,1.0
40,2.203276305990731,2.4349698896376077,0.0,1.0,1.0,1.0,1.0
41,2.1920633892084926,2.431436956128818,0.0,1.0,1.0,1.0,1.0
42,2.160800085371773,2.4334847777081814,0.0,1.0,1.0,1.0,1.0
43,2.15633242162282,2.4499475993966096,0.0,1.0,1.0,1.0,1.0
44,2.171941644793389,2.4436518787937676,0.0,1.0,1.0,1.0,1.0
45,2.1535533750617266,2.43006739320371,0.0,1.0,1.0,1.0,1.0
46,2.1493069761551467,2.4306760892372004,0.0,1.0,1.0,1.0,1.0
47,2.1452853411636097,2.431643061389859,0.0,1.0,1.0,1.0,1.0
48,2.157512895612909,2.438774853744763,0.0,1.0,1.0,1.0,1.0
49,2.1473155901736063,2.4385879653812257,0.0,1.0,1.0,1.0,1.0
50,2.1469679210810053,2.432477045379229,0.0,1.0,1.0,1.0,1.0
