Epoch,Training Loss,Validation Loss,Alpha,Lambda Weight Lvl 1,Lambda Weight Lvl 2,Lambda Weight Lvl 3,Lambda Weight Lvl 4
1,3.867765571447027,3.3309865357891826,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
2,3.1403682047888735,2.765916935149455,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
3,2.7871754989528017,2.4660123594655285,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
4,2.6107695510723445,2.3628235495330503,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
5,2.497177761273096,2.2499050782030863,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
6,2.4112857872207694,2.1518644718515794,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
7,2.3367652473033673,2.072915578048501,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
8,2.2709597677192432,2.0420993806531764,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
9,2.2369220008786095,2.032899503339857,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
10,2.2022102711184712,1.9450470997183116,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
11,2.139056667385485,1.9389459604784947,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
12,2.1305586447651756,1.883912409311973,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
13,2.097290115468454,1.882943732226455,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
14,2.079541221961079,1.8495024222655585,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
15,2.046531261613705,1.8222153816847193,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
16,2.026104438024879,1.844828652255487,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
17,2.005426984505365,1.84135615285611,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
18,1.9871982732075173,1.7718149171579605,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
19,1.9637478650016273,1.787356508258205,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
20,1.9554559316411115,1.747105843668816,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
21,1.8234804010631254,1.6902182108203836,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
22,1.7983492086797752,1.6603470534686273,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
23,1.7691403035349493,1.6501224341008487,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
24,1.7507326558932361,1.6438392310734564,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
