Epoch,Training Loss,Validation Loss,Alpha,Lambda Weight Lvl 1,Lambda Weight Lvl 2,Lambda Weight Lvl 3,Lambda Weight Lvl 4
1,2.4169152004774226,1.0717483035353728,0.0,1.0,1.0,1.0,1.0
2,0.650309102895648,0.409001441889031,0.0,1.0,1.0,1.0,1.0
3,0.4266654196173646,0.18738044139950774,0.0,1.0,1.0,1.0,1.0
4,0.41043036800137783,0.6046728040936381,0.0,1.0,1.0,1.0,1.0
5,0.32387618200723517,0.29696956758582316,0.0,1.0,1.0,1.0,1.0
6,0.2606389617070902,0.6914906581127367,0.0,1.0,1.0,1.0,1.0
7,0.292932579441126,0.18221580183436703,0.0,1.0,1.0,1.0,1.0
8,0.2141666965819029,0.18897706141132256,0.0,1.0,1.0,1.0,1.0
9,0.20834214769650336,0.13456989146097628,0.0,1.0,1.0,1.0,1.0
10,0.18891453436294267,0.09472013629626395,0.0,1.0,1.0,1.0,1.0
11,0.10026457249944987,0.052508101808340396,0.0,1.0,1.0,1.0,1.0
12,0.0669875898820803,0.05006066298729545,0.0,1.0,1.0,1.0,1.0
13,0.07165885858324378,0.05644639534984044,0.0,1.0,1.0,1.0,1.0
14,0.07068342812207723,0.05481460579389403,0.0,1.0,1.0,1.0,1.0
15,0.05891394756604419,0.05851128205797786,0.0,1.0,1.0,1.0,1.0
16,0.05667636199897632,0.05511213094591661,0.0,1.0,1.0,1.0,1.0
17,0.05923799740497109,0.05884213268670232,0.0,1.0,1.0,1.0,1.0
18,0.04308279814783397,0.058162213190794426,0.0,1.0,1.0,1.0,1.0
19,0.06926653705169122,0.053346075293023223,0.0,1.0,1.0,1.0,1.0
20,0.05452219584772666,0.05624926027430351,0.0,1.0,1.0,1.0,1.0
21,0.04701953930888585,0.057619899044322326,0.0,1.0,1.0,1.0,1.0
22,0.03664024359286698,0.053257365529642026,0.0,1.0,1.0,1.0,1.0
23,0.0347308965291568,0.0541505932975777,0.0,1.0,1.0,1.0,1.0
24,0.03019397435060074,0.05364876354944372,0.0,1.0,1.0,1.0,1.0
25,0.03865682337822956,0.05449905403047735,0.0,1.0,1.0,1.0,1.0
26,0.03035953709758212,0.054746568494416815,0.0,1.0,1.0,1.0,1.0
27,0.028769702376624524,0.05506398003794751,0.0,1.0,1.0,1.0,1.0
28,0.03173572298919046,0.054783039154934286,0.0,1.0,1.0,1.0,1.0
29,0.03012960961597517,0.055552705144374305,0.0,1.0,1.0,1.0,1.0
30,0.026479716945526213,0.05389588765886634,0.0,1.0,1.0,1.0,1.0
31,0.02686637766865017,0.05616633326118422,0.0,1.0,1.0,1.0,1.0
32,0.03396041239449365,0.05432050291808907,0.0,1.0,1.0,1.0,1.0
