Epoch,Training Loss,Validation Loss,Alpha
1,1.85840513318084,1.276398008368736,0.2
2,0.6108172123515329,0.5551566021386967,0.2
3,0.39515818475290787,0.34368166549261225,0.2
4,0.3106991150351458,0.5968987027573031,0.2
5,0.21969418413937092,0.18093698634657748,0.2
6,0.17309344371044358,0.1392410959615264,0.2
7,0.11751912128353535,0.09825513465763178,0.2
8,0.10225453407525323,0.11316677091513262,0.2
9,0.1099603975408299,0.11266110031757244,0.2
10,0.09427663350347863,0.11658413202696762,0.2
11,0.08674630239865808,0.2251961334240298,0.2
12,0.06900771182723517,0.06307916958426493,0.2
13,0.05302050553890335,0.11073138600561855,0.2
14,0.07866781010010908,0.22293345958514268,0.2
15,0.04523105631517463,0.042145846388302745,0.2
16,0.05929991235729134,0.11205177751131529,0.2
17,0.06652746486889069,0.03576578327839068,0.2
18,0.033103031650196416,0.03721659839137046,0.2
19,0.048446209376764506,0.06382250454883243,0.2
20,0.036797762903666424,0.041904605937130794,0.2
21,0.039666920018025,0.07548129724793483,0.2
22,0.034488964812873404,0.060206514504483666,0.2
23,0.03383559110455302,0.0816250181442863,0.2
24,0.062240857021276685,0.048335867529182674,0.2
25,0.039541621719010524,0.09693783806571954,0.2
26,0.052304602737625154,0.032535100372123725,0.2
27,0.026787531375614276,0.029146407441057395,0.2
28,0.028598696794523315,0.03631486346644652,0.2
29,0.033607870245590636,0.028502790871967,0.2
30,0.022755232890039077,0.04152016987615308,0.2
31,0.030979876877702123,0.06176524906836147,0.2
32,0.03045741207572783,0.027844243544440848,0.2
33,0.024150263976311138,0.04937862861640264,0.2
34,0.02563539754009134,0.027496350629303907,0.2
35,0.03208510643182604,0.07580225887535097,0.2
36,0.04544230078043806,0.03536062796466827,0.2
37,0.018682551839480956,0.033630310258859236,0.2
38,0.026520815982245084,0.043219079425542206,0.2
39,0.019270990070951885,0.035132827892896804,0.2
40,0.03340167189382428,0.0445985167685268,0.2
41,0.02659589407226439,0.028162024378134237,0.2
42,0.015963647392447117,0.061726473185279795,0.2
43,0.03269615818253653,0.052052441003548285,0.2
44,0.015814850668606977,0.024512131645805797,0.2
45,0.015200912921221083,0.029862697574267363,0.2
46,0.011157123966962857,0.02615438819578463,0.2
47,0.0112094668668443,0.031847344156030466,0.2
48,0.05721179817313854,0.03338971852560441,0.2
49,0.02811834056466428,0.04145389971185237,0.2
50,0.01673520787782848,0.046643339652469286,0.2
51,0.01929549600761167,0.03045399181515508,0.2
52,0.01419588737663553,0.027916580152296498,0.2
53,0.014183744265417688,0.02480266598306412,0.2
54,0.013673939587796096,0.02978011623741453,0.2
55,0.019368519525241303,0.031591576518596495,0.2
56,0.007981068475563133,0.024105564197033833,0.2
57,0.006805496528639112,0.022031200643077894,0.2
58,0.005678414300268213,0.023749303791593648,0.2
59,0.004664356989595162,0.02357537244759357,0.2
60,0.005185870676071973,0.02430632673753449,0.2
61,0.004887598957412952,0.02389387406264452,0.2
62,0.003942439479527989,0.02466990242990209,0.2
63,0.0027255757478235674,0.02412349965042542,0.2
64,0.0026517708512729704,0.024557698253717484,0.2
65,0.0029531508066886385,0.025378545337412635,0.2
66,0.0044826817752415754,0.026908306924586976,0.2
67,0.0020560058200126785,0.02534618998713276,0.2
68,0.003833155974127802,0.02683718286980577,0.2
69,0.0023837544693717148,0.027844722819791484,0.2
70,0.0018690745374082918,0.026654782990645314,0.2
71,0.0019312586180688434,0.0280921595697501,0.2
72,0.0028678037874098746,0.02692651354801392,0.2
73,0.0024529316695830056,0.02616786323243464,0.2
74,0.0022142105445730753,0.026851431883149545,0.2
75,0.0022485893436126835,0.027955111805776204,0.2
76,0.0018498488488677498,0.028433421283263965,0.2
77,0.0021216898004769425,0.027890784782702276,0.2
