Epoch,Training Loss,Validation Loss,Alpha
1,2.831039343204798,2.4377194586848714,0.8
2,2.231032646139255,2.3617046803079975,0.8
3,1.979615120363485,2.593621510485704,0.8
4,1.81292739650966,1.9748037903720796,0.8
5,1.705568762973965,1.7246495635097563,0.8
6,1.609185965585459,1.7136640810841666,0.8
7,1.5428519994800627,1.5640974697018168,0.8
8,1.477339623174118,1.5029592801138993,0.8
9,1.4443083208892982,1.581803155819159,0.8
10,1.363696611988607,1.6344789151121808,0.8
11,1.327758437051823,1.437570132198134,0.8
12,1.2644085253720507,1.412120262677757,0.8
13,1.2355906329853996,1.3394213343790065,0.8
14,1.2001530428207356,1.4333439057410076,0.8
15,1.1533459599729607,1.3996093288766152,0.8
16,1.1103005830530097,1.4128311017420903,0.8
17,1.0704087923958663,1.6028640591661343,0.8
18,1.0275645702297151,1.366803490366611,0.8
19,0.9808100515011093,1.3142934532065667,0.8
20,0.9375220599598909,1.3175316905476036,0.8
21,0.9092490192483232,1.2207069056820494,0.8
22,0.8507805859855332,1.272675716440091,0.8
23,0.8114982472040266,1.2739689646591066,0.8
24,0.7718399007907089,1.2416360301809162,0.8
25,0.703408186504354,1.2494534116764968,0.8
26,0.670240175193517,1.4570475098974418,0.8
27,0.6087173392011233,1.3180874901292212,0.8
28,0.5607430223395063,1.3795341626199753,0.8
29,0.5240261401805578,1.3123100006767592,0.8
30,0.49142994848689486,1.367672459617335,0.8
31,0.4433250939034667,1.5496992961898524,0.8
32,0.40268702964976194,1.2442558234586765,0.8
33,0.24094602609960197,1.1534752312130954,0.8
34,0.19457746148889601,1.1493007347221773,0.8
35,0.16796828431920854,1.1751820856988118,0.8
36,0.1583728409952518,1.1644762369038546,0.8
37,0.15139246020095512,1.1746649483111515,0.8
38,0.13946966458287538,1.180052345959928,0.8
39,0.1271025135293993,1.1822174956037113,0.8
40,0.11798628257753337,1.201169187953959,0.8
41,0.11679667293908397,1.19976493216934,0.8
42,0.10743218535528133,1.217430347391448,0.8
43,0.10908469025299188,1.227882569372966,0.8
44,0.09692124581617835,1.2248003573317803,0.8
45,0.09292213911317405,1.246075154599095,0.8
46,0.08487409720909221,1.22848342585314,0.8
47,0.0816838172659356,1.2373430145348554,0.8
48,0.07884877258960489,1.2408698789424297,0.8
49,0.08186769068085087,1.237084285751063,0.8
50,0.0721459265759322,1.2422299759550244,0.8
51,0.07967033130921307,1.2393833181932958,0.8
52,0.07363622171404474,1.2474162012182606,0.8
53,0.07791544934880983,1.2481095286876118,0.8
54,0.07217686313219096,1.2488483089114983,0.8
